comments	label
진짜 기다렸어요 ㅠㅠㅠ 눈물 나오네 ㅠㅠㅠㅠ 사랑해요	0
근데 그건 알아라 너학력인증 올리는 순간 너보다 더센놈들도 낄낄 거리며 대기하고 있다는 사실을	0
서버는 php랑 mysql 책사서 공부하면서 만듬	0
완전 개웃겼음ㅋㅋㅋㅋㅋ 1얼로 승진시켜주자	0
그럼 어딜감 조건에 저거보다 훌륭한곳 구하기 힘들텐데	0
이제 중국이나 일본 이미지가	0
개인정보도용한 음원총공팀도 대국민사과해라 그래야공평하지 지들이한건 실수 하여튼 미친	0
간적도 없다는데 검사를 받으라는건 뭐여 띨띨이들 ㅋㅋ	0
오빠랑 결혼할래	0
네가 순종하면 하나님의 선하심이 있으나	0
아대박 진짜줄알고 이국주 계탔다생각했는데 프로그램이라니	0
공부 못하는 놈들 성적 올려 주는게 선생 역할이지	0
김명민 김현주 이어주세요ㅠㅠㅠ너무 이쁜커플	0
서현 이런 애들은 소속은 소녀시대인데 그럼 소속사가 없는거야 아님 어디로 간거지 이해가 안되네 아직도 스엠에 있는	0
언니 아프면 안되요ㅠㅠㅠㅠㅠㅠㅠ 요새 너무 열일했어ㅜㅜㅜㅜ	0
그런데 회사가 아빠 회사잖아	0
거미누나 부럽습니다	0
와진짜 대박 ㅡㅡ 형한테도 사기치고	0
이제 4월이면 법을 제정하는 국회의원 선거가 있습니다	0
경규형 최고시청률이네	0
https //www google co kr/amp/www donga com/news/amp/all/20190625/96168051/1 선동이다 3심에서 유죄라고 다시 2심내려보냄	0
ㅋㅋ 역시 1화 방영후 말들이 많네 참고로 미스터션샤인도 1화 나오고 재미없다느니 이해가 안간다느니 말이 많았는데ㅋㅋㅋ 적어도 4회분량 까진 보고 말하자	0
[이게 쓰고 안쓰고 했다는 증거이면서도 안일한 대처라고 취부하면 메뉴얼 삭제는 아니다 하기 어려우니 애매한	0
이은희남편 사고치더니 개명했나 아직도그남편이랑사나 슬슬방송기어나올준비하는구나	0
김윤경 얼굴볼때마다 진짜 어색해 성형을 과하게햇네 유동근은 다림질로 얼굴피셧네	0
공산국가 출신들과 겸상하는게 아님	0
스포츠 드라마를 이렇게 흥미롭게 본적이 없엇는데 백승수이엇기에 가능한 드라마엿다	0
튄거라 ㅁㅈㅎ	0
이게 진실임	0
저렇게 눕혀서 먹이면 토하지않나요 그래서 안고 먹이는데	0
와중에 혹시 박보검하고 이번에는 사귀는중인건가 하는 생각이 자꾸 밀려옴	0
ㅋㅋㅋㅋㅋ 알고있지 이제 러브라인은 누구로하지 김종국 전소민우로 하자 ㅋㅋㅋㅋㅋㅋㅋㅋ 광수야 헤어지면 다시 러브라인만들어줄게 ㅋㅋㅋ 나혼자산다 전현무 한혜진 처럼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ다시 돌아와	0
카라반양반 생각이 있으면 후미진데로 옮겨야지 답답하네 차가 3대인가본데 1대 월주차 내는지 확인하세요	0
예능이 너무 없어ㅋ 전현무 작작써야지 티비 돌릴 때마다 너무 나와ㅡㅡ 뉴스가 제일 잼더라	0
졸라뻔뻔하다는말밖에안나온다 ㅋㅋ	0
다른 사람과 다름을 인정해 주면 되는데틀리다고 잣대질 하는 사람들늙닭이니 틀탁이니 기성세대 욕하는 젊은 세대의꼰대질 내가 못하는 하니까 틀리다고	0
시작이가 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
아이고 같은 강동구 주민이네유 한번 먹으러 가야겠어유	0
화사같은 얼굴이 어떻게 아이돌이고 연예인일 있지	0
대구/경북/신천지/새누리/호연일체	0
문희주니 닮은 딸이라면 ㅠㅠ	0
ㄱㄴ	0
혼자 연기한다고 설쳐서 exid 해체하나보네 여자의 이기심으로 다른 이의 꿈까지 짓밟네	0
골프는 안좋아했나보네	0
아이고	0
비슷하긴 한데 너무 재밌어서 그건 관심도 없다 언능 토요일이여 오라	0
니친구가 사장아들이면 가능함	0
딸들이 이쁘네	0
제주도 호텔은 마무리 된건지 그때 호텔직원들 힘들어하던거 tv에 나왔었는데	0
조형기 년받았는데 1년 살고 보석으로 나왔답니다	0
재밌어요^^ 1회에 나온 라가즈 멋있었는데 이야기스토리는 특이하지만재밌게 보고 있습니다송중기 김지원연기도 잘하고 앞으로기대됩니다	0
좋은 사진에 좋은 조언까지 완벽하다	0
윤지성뜨는거야 진짜 맨날 투표했는데ㅠㅠ 많은게 진짜	0
인정하세요 김흥국 나빴음	0
이수근 흥해라	0
지똥갑지금 똥싸러 갑니다	0
이윤성 하고 윤소이 섞어놓은듯이뻐요이쁜사랑하세요	0
라면은 모르겠는데 햄버거는 맞음빵 탄수화물고기 단백질양파/상추/토마토 비타민 담당여기서 토마도 한장 끼울거 두장 끼우고 등등 채소 넣고감튀 콜라 안먹으면 건강에 좋을거 하나도 없음	0
1억	0
aloha	0
신봉선 병문안 간넘	0
예상보다 빨리 독립하겠다 ㄹㅇ	0
저럴거면 집에서 하지	0
기안하차언제해 하차해 니땜에 나혼산안봐	0
아이유 못됐다 ㅉㅉ설리 죽음을 이용해서 뜨려고하고있구나	0
노벨평화상은 따놓은 당상	0
시골사는데 시골이 공기더좋은거 맞는데	0
클라라는 사랑입니다????	0
배우로써최선을다하고싶으면 작품이망하든말든계속도전해야는거아닌가 작품을본적이없다	0
근혜조카는 나오지말지 보기불편한데 식당프로 지겹다	0
잼나서 매주말마다꼭 볼거에용	0
ㅠㅠ 응원해요 이제 될일만 남았어요	0
이름이 차주혁인 엄마는 어떻게 알고 차서방이라고 했지	0
친구가 힘들어하는데 손이라도 잡아주지 걸그룹들은 의리있던데	0
전현무 부럽네 3번은 연달아 할수도 있겠다	0
현아 멋지다 말러뷰	0
걸그룹 어설픈애들보다 이쁘네 ㄷㄷ	0
백종원 음식 너무 자극적임	0
이분 모르세요 하얀거탑에서 거탑으로 나오신 분이잖아요	0
비슈누	0
결혼하고 인기급하락 왜지	0
남녀 주인공이 실제 연인처럼 너무 어울려요	0
어디 끌려가나	0
예서는 못생겼는데 못됐고 혜나는 예쁜데 못됐고 둘다 연기 잘하지만 내게는 그차이	0
부모님의 노력이지	0
얘네 둘이 감정선 호흡이 너무 좋다 드라마 끝나고 사귈수도 ㅎㅎㅎ	0
둘이 남매관계 아녀 친남매는 아니더라도	0
ㄴㅈ	0
여자가봐도 왜케 사랑스럽고 귀엽고 예쁘냐 현무 눈에 갈만	0
장위안한테 카메라 들이대고 물어보면 재밌겠다 만약에 중국 욕하면 장위안도 인체신비전에서 언제나 있을텐데 ㅎㅎ	0
신천지 니들이 반격하면 할수록	0
오늘 저녁 반찬 걱정ㅇ없네	0
이미 눈이	0
에스엔에스도 매체인데 영향력있고 핫한 분이 티비에 나오는데 뭐가문제임 이쁘고 귀엽고 음식에패션까지 두루두루다재다능한데 괜히 무슨 남편이재력가라든지 티비앞에누워서 지적질은 참나원내	0
재밌어 재밌어	0
우리나라였으면 남성1년 집해유예 엄마 20년 때릴것같네요 아님말구	0
빅버드 나올때 사실 내가 도망가서 숨었음	0
사귀는거아니라하지않았었나여튼 축하해요	0
내가 코작다고 생각하는데 가족이나 친구들 크다고 그러더라	0
편하게 보시면 될걸 아나운서처럼 또박또박 말을 완벽하게 해야되나 완벽한 사람만을 원하니 문제다	0
동백꽃에 쳐발려서 망한 드라마 소리소문없이 종영	0
윤진이 배우 김예원하고 많이 닮았네	0
노홍철 이새기나와서 딴데뜬다	0
53살 아빠면 어때 아빠가 곽부성인데 축하해요	0
악플러들아 못났다 남의 노력에 찬물끼얹을 생각말고 본인들이나 돌아봐라	0
루슬란 스타일이 간지 ㄹㅇ 더파이팅 키보같음ㅋㅋㅋㅋ유리턱이 존나 안쓰러웠지만 노빠꾸 파이팅 스타일ㅋㅋㅋㅋ	0
김하경	0
이미 멋있는데 아빠되니 한단계 업그레이드 되겠네요 축하드리고 기대됩니다 제이왑피 쥬니어	0
안타까운젊은이 남은생을 어찌살것인가 날보다 살아갈날이 많을텐데	0
한번 쳐야지	0
여자가 얼마나 싫으면 얼굴도 안볼려할까	0
ㅇㅇ 옛날처럼 깡패정국이 아닌이상 불체포특권도 없애야지	0
학식충들	0
강호동 이수근 조합 예능은 뭔가 뻔해	0
암사역 시라소니였나 닮았노	0
진짜재수없네 카악	0
패쇄가 아니고 폐쇄라니까	0
못넣으면 실력탓을 하는게 아니라 동료한테 양보한거라고 말해버리는 인성 너무 추하다 자기도 저말하고 민망했을듯 ㄹㅇ없어보인다	0
그구절을 정확하게 해석 해줄께	0
그렇죠 절대적으로 자국의 이익이 최선인 나라입니다 이후 상황에 한국에 기댈게 많다는 증거지요	0
불편하면 보지를 ㅋㅋㅋ 누가 너네한테 봐달라고 하냐 ㅋㅋㅋ	0
웬디가 다쳤다고 이런 내가 병문안을 가야겠군	0
힘든 시간 팬들 위해서 앞만 보고 달린거 알아 강다니엘 걱정마 우리 아직 그대로 있어 무대 얼른 보고 싶으니까 얼른 무대 보여줘 강다니엘답게 멋있게	0
죽으나 사나 나오라고하나봐요	0
나이가 믿겨지지 않네	0
진주네요 여기 동네에 잠시 살았는데 여기 주차 장난아닙니다 그냥 욕만 나오죠	0
일단 집이 흙임 그리고 직업이 안정적이고 괜찮기는 한데 그렇다고 민간 대기업처럼 고연봉도 아니고	0
서현숙이 너무 아까운거 아니가 요즘 3대치어중 한명인데 열애설이라니	0
ㅋㅋㅋㅋ 개인입장에서 업체 통하는 메리트가 뭐임	0
먹고 먹히는세계가 선의 세계일리가 없잖아	0
솔약국집 아들들 정말재밌게봤던 드라마ㅋㅋ다시보고싶다	0
타고난 장사꾼 약쟁이	0
형이 의사인건 이미 오래전 공개됐고 여러번 방송도탔고 같이 나온적도있는데 모르는사실 오늘 공개한것처럼하는건 아니지않나요	0
솔직히 클라라 비주얼 대한민국 최상위급이지	0
너무재밌게봤어요 벌써끝나다니 우연히첫회보고 바로 보기시작했네요 ㅎㅎ	0
조세호는 승무원도 하고 군대도 가고 바쁘네	0
커플링 큰거 사주고 잃어버렸다고 정색하는거 그렇드라	0
진정한 아재돌은 젝키지	0
제일 예쁜 마음 원호 오빠 제일 귀여운 토끼 원호 오빠 제일 착한 사람 원호 오빠 사랑해요 이호석 오빠 그리고 원호 오빠	0
군대 갔다 오세요	0
어렸을땐 홍콩영화 좋아했었는데	0
수학만잘하고 영어 국어 언어영역쪽이약해서 그럼 수학은 만점받음	0
둘이 사귀겠다	0
그냥 사람 안들어오는 페이지 링크주소 하나 범인한테 텔레그램으로 보내서	0
솔버지가 정이 많아ㅠ	0
그래도 찍어요	0
남편이 장동건이야 가져서 좋겠다	0
이러고 있네	0
그럴때마다 행복하고 고마운일 생각하며 버텨야지ㅋㅋ	0
갖고 논거야 그런거야	0
고주원 표현력은 서툴지만 진심은 깊다연기자가 연기로 하면 잘하겠지진심이니까 신중하고 배려가 정말 느껴진다	0
이지은 발연기지만 얼굴 예뻐 신봉선하고 똑같아	0
누나 아프지마 ㅜㅜ	0
물가상승률 고려해라 20년 지나서 3억이면 지금 시세로 5천만원정도 될꺼다 너한테 지금 5천만원 물려주고 독립시켜주는거랑 같은 상황	0
야구하시네요	0
대박 미모다 낼모레 오십아냐	0
ㅗㅜㅑ	0
성평등 그는 평등하지 않았다	0
실수해서 제대로 사과했는데 자꾸들 그러는지	0
그거슨 주인님과 노예의 차이	0
우웩	0
이과는 50점 정도 차이 ㄷㄷ	0
오죽하면 공개적으로 아내랑 도와달라고 썼겠냐 개인sns에 지인들한테 도움요청할수도있지 모금프로그램나왔냐 하루아침에 전신마비된 사람한테 악플달고싶냐	0
숨기는걸 못하는 스타일이라 손해를 보는거 같아요 예쁜데 안풀리는거 같아서 짠한 배우 응원해요	0
최소형량 무기	0
옆에서 맞장구 처준 놈이 육군 장성 출신이었지요	0
현실에서 사람취급 받고 낮아진 자존감 쌓인 열등감	0
영애님 피부가 하애요 이뻐요	0
이영자 전참시 안한다하지 않았나 하여간 안봄 밥블레스유 ????	0
10만원이면 ㅆㅅㅌㅊ 돈까스 쳐먹고 말지	0
국가의 미래가 불투명한 상황에서 유신선포하고 자주국방에 총력	0
대구스럽다	0
내가 이런거까지 알아야하나	0
도희가 없어서 긍가	0
중기형 당신읏 도덕책	0
흑종원 ㅋㅋㅋㅋㅋㅋㅋㅋ	0
춤추는 사람들이노ㅎㅎ	0
free radical antioxidant의 균형이 깨져 oxidative stress 이뤄지는건데 말마따라 산화과정 자체를 스트레스라고 치면	0
나는 이서진이 가기싫은것 이미지땜시 가는것 같은 느낌이 왜들까 이중적인느낌	0
헐… 오이지 정말 대단하다 대단해 지들 마음대로지 그렇지 ㅎㅎ 대단한 회사야 소속사가 같이 도와서 해결하지 않고 그대로 내팽겨쳐버리네	0
선생님 갑자기 돌아가시다니 삼가 고인의 명복을 빕니다	0
시즌 시작전 노리치도 우승확률은 있다	0
삼국시대는 빨아도	0
의리 보기좋으네용	0
기안저사람은 해명하면서 말할때도 엉성하니 ㅡㅡ	0
남궁민 존잘에 연기신인데 피지컬이 아쉽	0
sun2**** 무슨 천명훈을 말도 없이하차 시켜요 천명훈 까리는거 방송에 나왔습니다	0
그럼 이성미 아직까지 미혼인가요 몰랐네요	0
옆에 톰브라운아야 좋겠다 번도 입어봄	0
희한해요 진짜 볼때는 별로 먹고싶진 않았는데 며칠동안 계속계속 생각남 ㅠㅠ 결국 먹지도 않는 곱창 먹으러가고 미쳤다고 열시에 김부각 만들고있는 나를발견함 화사 대단혀	0
여자 오윤아 닮앗던데 내스탈	0
유명하고 생긴애 아니라서 다행이네 ㅋㅋ	0
뭐여 듣보는	0
빈지노 어떤 행보 보여줄지 진짜 기대되네 앨범 기대된다	0
부모죄를 자식이 받는건가	0
자성회 또는 자생단은 1919년 4월 6일부터 12월까지 활동한 일제 강점기 조선인 시민단체 또는 자치단체의 하나로 3·1 만세 운동을 자제 내지는 진압 시위 참여자를 설득 귀가시키기 위해 만든 조직이다 전라북도지사로 있던 이진호 등이 중심이 되어 결성되었다 박중양의 자제단이 전국으로 확산되면서 역시 확산되었다 3·1 만세 운동 진압 목적으로 결성되었으며 전라북도에서 처음 조직되어 전국으로 확대되었으나 자제단 만큼 세를 확장하지는 못했다 자제단 만큼 실적을 올리지는 못하였으나 각지에 설립되어 3·1 만세 운동 참여자를 설득 귀가조치 하거나 불응하는 자는 지부와 본부를 통해 경찰에 신고하였다 다른 이름은 자생단이다 [1]	0
볼매녀 넘유쾌 잼나고 이뻐요	0
생물학적으로 번식가능한데 사회화를 위한다는 이유로 억압하고 있는거지	0
